(2.125160778671503, ([4], 0.0005, 1))
(0.9211157772541047, ([12, 16], 0.0055, 4))
(1.9411236734986304, ([12, 16], 0.0055, 5))
(2.778119459748268, ([12, 16], 0.006, 1))
(1.3260699511170386, ([12, 16], 0.006, 2))
(1.444550389111042, ([12, 16], 0.006, 3))
(1.356497883796692, ([12, 16], 0.006, 4))
(1.138967116177082, ([12, 16], 0.006, 5))
(1.902916688203811, ([12, 16], 0.006500000000000001, 1))
(1.924766599074006, ([12, 16], 0.006500000000000001, 2))
(1.9670803685188294, ([12, 16], 0.006500000000000001, 3))
(1.3763708353042603, ([12, 16], 0.006500000000000001, 4))
(1.376943032503128, ([12, 16], 0.006500000000000001, 5))
(1.8194709019660948, ([12, 16], 0.007000000000000001, 1))
(2.106495204627514, ([12, 16], 0.007000000000000001, 2))
(3.34295743560791, ([12, 16], 0.007000000000000001, 3))
(1.4300089933574198, ([12, 16], 0.007000000000000001, 4))
(1.331507293879986, ([12, 16], 0.007000000000000001, 5))
(2.1180744767189026, ([12, 16], 0.0075, 1))
(1.367756474018097, ([12, 16], 0.0075, 2))
(2.451216125488281, ([12, 16], 0.0075, 3))
(1.3517538414001464, ([12, 16], 0.0075, 4))
(0.9827759687900542, ([12, 16], 0.0075, 5))
(1.307257193684578, ([12, 16], 0.008, 1))
(1.60353621840477, ([12, 16], 0.008, 2))
(2.6598456220626834, ([12, 16], 0.008, 3))
(2.1692215859889985, ([12, 16], 0.008, 4))
(1.6317384110391138, ([12, 16], 0.008, 5))
(1.4665974020957946, ([12, 16], 0.0085, 1))
(1.4668896094560622, ([12, 16], 0.0085, 2))
(2.5674158737659454, ([12, 16], 0.0085, 3))
(1.430290511995554, ([12, 16], 0.0085, 4))
(2.7130757007598874, ([12, 16], 0.0085, 5))
(1.0690914795398712, ([12, 16], 0.009000000000000001, 1))
(2.7355883688926697, ([12, 16], 0.009000000000000001, 2))
(1.695934827685356, ([12, 16], 0.009000000000000001, 3))
(2.609869989871979, ([12, 16], 0.009000000000000001, 4))
(1.8835599974393844, ([12, 16], 0.009000000000000001, 5))
(1.290216801047325, ([12, 16], 0.009500000000000001, 1))
(1.7045114681720732, ([12, 16], 0.009500000000000001, 2))
(1.568129207253456, ([12, 16], 0.009500000000000001, 3))
(1.4911124572753907, ([12, 16], 0.009500000000000001, 4))
(1.203390001937747, ([12, 16], 0.009500000000000001, 5))
(1.355381003767252, ([12, 16], 0.01, 1))
(2.187688446044922, ([12, 16], 0.01, 2))
(2.268619324326515, ([12, 16], 0.01, 3))
(1.3227853999137877, ([12, 16], 0.01, 4))
(1.7248596727848053, ([12, 16], 0.01, 5))
(1.152124398946762, ([14, 4], 0.0005, 1))
(1.892357412338257, ([14, 4], 0.0005, 2))
(2.0125319290757178, ([14, 4], 0.0005, 3))
(1.4538966999053955, ([14, 4], 0.0005, 4))
(1.2558081827908754, ([14, 4], 0.0005, 5))
(1.0451004866361617, ([14, 4], 0.001, 1))
(1.5800100222826003, ([14, 4], 0.001, 2))
(1.5054417371749877, ([14, 4], 0.001, 3))
(2.0524153265953062, ([14, 4], 0.001, 4))
(1.4092830435037613, ([14, 4], 0.001, 5))
(0.9693287360668184, ([14, 4], 0.0015, 1))
(1.035536766052246, ([14, 4], 0.0015, 2))
(1.3315762117505074, ([14, 4], 0.0015, 3))
(1.042049527168274, ([14, 4], 0.0015, 4))
(1.4251424655914307, ([14, 4], 0.0015, 5))
(1.5101862572729587, ([14, 4], 0.002, 1))
(1.4083118782043456, ([14, 4], 0.002, 2))
(1.80114663913846, ([14, 4], 0.002, 3))
(0.754743521273136, ([14, 4], 0.002, 4))
(1.9343768566846848, ([14, 4], 0.002, 5))
(1.415426954627037, ([14, 4], 0.0025, 1))
(1.5795220184326173, ([14, 4], 0.0025, 2))
(2.0274571031928064, ([14, 4], 0.0025, 3))
(1.812972383260727, ([14, 4], 0.0025, 4))
(1.9761429772377013, ([14, 4], 0.0025, 5))
(1.6617297143936156, ([14, 4], 0.003, 1))
(1.765028883576393, ([14, 4], 0.003, 2))
(1.1715859547853469, ([14, 4], 0.003, 3))
(1.94711743748188, ([14, 4], 0.003, 4))
(1.5420392558574676, ([14, 4], 0.003, 5))
(1.2519056975841523, ([14, 4], 0.0035, 1))
(1.0928123235702514, ([14, 4], 0.0035, 2))
(1.427072303056717, ([14, 4], 0.0035, 3))
(0.7147235486507415, ([14, 4], 0.0035, 4))
(1.153554219007492, ([14, 4], 0.0035, 5))
(1.7739161596298216, ([14, 4], 0.004, 1))
(1.2650888115167618, ([14, 4], 0.004, 2))
(1.4270676106214524, ([14, 4], 0.004, 3))
(1.0328177097439766, ([14, 4], 0.004, 4))
(0.9355534099042415, ([14, 4], 0.004, 5))
(1.487257312297821, ([14, 4], 0.0045000000000000005, 1))
(1.4840915293097496, ([14, 4], 0.0045000000000000005, 2))
(1.0794791177511214, ([14, 4], 0.0045000000000000005, 3))
(2.06717392206192, ([14, 4], 0.0045000000000000005, 4))
(1.2586093562841416, ([14, 4], 0.0045000000000000005, 5))
(1.6400867149829863, ([14, 4], 0.005000000000000001, 1))
(0.9562625408172607, ([14, 4], 0.005000000000000001, 2))
(1.740026992559433, ([14, 4], 0.005000000000000001, 3))
(1.0978206652402878, ([14, 4], 0.005000000000000001, 4))
(1.153293916940689, ([14, 4], 0.005000000000000001, 5))
(3.025847612380981, ([14, 4], 0.0055, 1))
(1.2372107565402986, ([14, 4], 0.0055, 2))
(1.7386936204433439, ([14, 4], 0.0055, 3))
(1.3539185404777527, ([14, 4], 0.0055, 4))
(1.019866038918495, ([14, 4], 0.0055, 5))
(2.22151425331831, ([14, 4], 0.006, 1))
(1.2390072063207627, ([14, 4], 0.006, 2))
(1.978180585861206, ([14, 4], 0.006, 3))
(1.4005737738609312, ([14, 4], 0.006, 4))
(1.0370702834129333, ([14, 4], 0.006, 5))
(1.0568715230226515, ([14, 4], 0.006500000000000001, 1))
(1.431264309644699, ([14, 4], 0.006500000000000001, 2))
(2.5891802506446835, ([14, 4], 0.006500000000000001, 3))
(1.337402473449707, ([14, 4], 0.006500000000000001, 4))
(1.6750106383562087, ([14, 4], 0.006500000000000001, 5))
(1.9353538826704024, ([14, 4], 0.007000000000000001, 1))
(2.262765939712524, ([14, 4], 0.007000000000000001, 2))
(1.064367826282978, ([14, 4], 0.007000000000000001, 3))
(1.6924759418368338, ([14, 4], 0.007000000000000001, 4))
(1.1332294598817825, ([14, 4], 0.007000000000000001, 5))
(1.0326913446187973, ([14, 4], 0.0075, 1))
(0.9864391938447952, ([14, 4], 0.0075, 2))
(0.9287353500723838, ([14, 4], 0.0075, 3))
(1.1216317105293274, ([14, 4], 0.0075, 4))
(2.18312411904335, ([14, 4], 0.0075, 5))
(1.069930076599121, ([14, 4], 0.008, 1))
(1.0094585642814635, ([14, 4], 0.008, 2))
(2.460460868835449, ([14, 4], 0.008, 3))
(2.3907318443655967, ([14, 4], 0.008, 4))
(1.721648438453674, ([14, 4], 0.008, 5))
(2.469446359872818, ([14, 4], 0.0085, 1))
(1.7227767944335937, ([14, 4], 0.0085, 2))
(1.7117781929671765, ([14, 4], 0.0085, 3))
(1.6302622377872467, ([14, 4], 0.0085, 4))
(0.9930158853530884, ([14, 4], 0.0085, 5))
(1.6933865745067596, ([14, 4], 0.009000000000000001, 1))
(1.1052607893943787, ([14, 4], 0.009000000000000001, 2))
(1.8295121431350707, ([14, 4], 0.009000000000000001, 3))
(2.7820043177604674, ([14, 4], 0.009000000000000001, 4))
(1.233379446029663, ([14, 4], 0.009000000000000001, 5))
(1.4182370141744614, ([14, 4], 0.009500000000000001, 1))
(1.105838583469391, ([14, 4], 0.009500000000000001, 2))
(1.0494901471138, ([14, 4], 0.009500000000000001, 3))
(1.854530958890915, ([14, 4], 0.009500000000000001, 4))
(1.4199904993772505, ([14, 4], 0.009500000000000001, 5))
(1.6226706520318985, ([14, 4], 0.01, 1))
(1.5008098542690278, ([14, 4], 0.01, 2))
(2.028731487751007, ([14, 4], 0.01, 3))
(1.818541158914566, ([14, 4], 0.01, 4))
(1.7385776535272597, ([14, 4], 0.01, 5))
(0.7086057770848273, ([14, 6], 0.0005, 1))
(1.047949630022049, ([14, 6], 0.0005, 2))
(2.5936171412467957, ([14, 6], 0.0005, 3))
(0.9035798416137695, ([14, 6], 0.0005, 4))
(1.210242197036743, ([14, 6], 0.0005, 5))
(1.4244185596704484, ([14, 6], 0.001, 1))
(1.1105109394192696, ([14, 6], 0.001, 2))
(2.4601461741924284, ([14, 6], 0.001, 3))
(1.421575433075428, ([14, 6], 0.001, 4))
(1.1873904857635498, ([14, 6], 0.001, 5))
(1.1970047146081924, ([14, 6], 0.0015, 1))
(1.856069333910942, ([14, 6], 0.0015, 2))
(1.8184548959732054, ([14, 6], 0.0015, 3))
(1.3124737904071808, ([14, 6], 0.0015, 4))
(0.7642620551586151, ([14, 6], 0.0015, 5))
(1.2215178110301494, ([14, 6], 0.002, 1))
(1.6347938433885574, ([14, 6], 0.002, 2))
(1.830994760990143, ([14, 6], 0.002, 3))
(1.801714763045311, ([14, 6], 0.002, 4))
(0.844531586766243, ([14, 6], 0.002, 5))
(1.8088155360221863, ([14, 6], 0.0025, 1))
(1.9721150503158569, ([14, 6], 0.0025, 2))
(1.883305338025093, ([14, 6], 0.0025, 3))
(2.3263489739894867, ([14, 6], 0.0025, 4))
(1.6923294917345046, ([14, 6], 0.0025, 5))
(1.5225733250975608, ([14, 6], 0.003, 1))
(1.1670864242315293, ([14, 6], 0.003, 2))
(0.7550108287334442, ([14, 6], 0.003, 3))
(1.5110821769237517, ([14, 6], 0.003, 4))
(1.9795994773507117, ([14, 6], 0.003, 5))
(1.4975563943386079, ([14, 6], 0.0035, 1))
(2.3919976353645325, ([14, 6], 0.0035, 2))
(1.0986650124788284, ([14, 6], 0.0035, 3))
(1.2645747275352477, ([14, 6], 0.0035, 4))
(1.2915575311183929, ([14, 6], 0.0035, 5))
(1.569034708023071, ([14, 6], 0.004, 1))
(1.3401659235954284, ([14, 6], 0.004, 2))
(2.530885116815567, ([14, 6], 0.004, 3))
(1.2339175091981887, ([14, 6], 0.004, 4))
(2.8505598068237306, ([14, 6], 0.004, 5))
(1.3548169643878936, ([14, 6], 0.0045000000000000005, 1))
(2.169105334639549, ([14, 6], 0.0045000000000000005, 2))
(2.1445112395286556, ([14, 6], 0.0045000000000000005, 3))
(2.036258327960968, ([14, 6], 0.0045000000000000005, 4))
(1.418341829687357, ([14, 6], 0.0045000000000000005, 5))
(1.9332077890634536, ([14, 6], 0.005000000000000001, 1))
(2.2882101014852525, ([14, 6], 0.005000000000000001, 2))
(1.344155944943428, ([14, 6], 0.005000000000000001, 3))
(1.8510828778743744, ([14, 6], 0.005000000000000001, 4))
(1.4668967127799988, ([14, 6], 0.005000000000000001, 5))
(2.333284689486027, ([14, 6], 0.0055, 1))
(1.4306398943662644, ([14, 6], 0.0055, 2))
(1.5365623891353608, ([14, 6], 0.0055, 3))
(3.102433811187744, ([14, 6], 0.0055, 4))
(1.0422867105007172, ([14, 6], 0.0055, 5))
(1.7564634829759598, ([14, 6], 0.006, 1))
(1.3296936064958573, ([14, 6], 0.006, 2))
(0.9065292955636977, ([14, 6], 0.006, 3))
(1.2247597967386246, ([14, 6], 0.006, 4))
(1.1939574360847474, ([14, 6], 0.006, 5))
(1.115364024043083, ([14, 6], 0.006500000000000001, 1))
(1.581413272023201, ([14, 6], 0.006500000000000001, 2))
(2.207973340153694, ([14, 6], 0.006500000000000001, 3))
(0.7307874739170074, ([14, 6], 0.006500000000000001, 4))
(2.770737727165222, ([14, 6], 0.006500000000000001, 5))
(1.607338153630495, ([14, 6], 0.007000000000000001, 1))
(1.4226533041000367, ([14, 6], 0.007000000000000001, 2))
(1.4065964908599853, ([14, 6], 0.007000000000000001, 3))
(1.1446430655121802, ([14, 6], 0.007000000000000001, 4))
(1.6182782232761384, ([14, 6], 0.007000000000000001, 5))
(2.269567221403122, ([14, 6], 0.0075, 1))
(1.354465237259865, ([14, 6], 0.0075, 2))
(2.269616277575493, ([14, 6], 0.0075, 3))
(1.6472334996461868, ([14, 6], 0.0075, 4))
(1.4075614154934883, ([14, 6], 0.0075, 5))
(1.5492475198507307, ([14, 6], 0.008, 1))
(2.122831973552704, ([14, 6], 0.008, 2))
(1.0602660447359085, ([14, 6], 0.008, 3))
(1.1839326637983323, ([14, 6], 0.008, 4))
(1.7508394167423247, ([14, 6], 0.008, 5))
(1.9356785461902617, ([14, 6], 0.0085, 1))
(1.4042399690151215, ([14, 6], 0.0085, 2))
(1.218698205113411, ([14, 6], 0.0085, 3))
(2.1939646557569508, ([14, 6], 0.0085, 4))
(2.032824318170548, ([14, 6], 0.0085, 5))
(1.082350159049034, ([14, 6], 0.009000000000000001, 1))
(2.731774997711182, ([14, 6], 0.009000000000000001, 2))
(1.3426052615642547, ([14, 6], 0.009000000000000001, 3))
(2.4321867854595185, ([14, 6], 0.009000000000000001, 4))
(1.7671686278581618, ([14, 6], 0.009000000000000001, 5))
(1.711312801361084, ([14, 6], 0.009500000000000001, 1))
(1.5918697986602783, ([14, 6], 0.009500000000000001, 2))
(1.3899527788162231, ([14, 6], 0.009500000000000001, 3))
(1.5278517335653305, ([14, 6], 0.009500000000000001, 4))
(2.059429763317108, ([14, 6], 0.009500000000000001, 5))
(1.9355025486946107, ([14, 6], 0.01, 1))
(1.3034060926437376, ([14, 6], 0.01, 2))
(1.2224644375890492, ([14, 6], 0.01, 3))
(1.4955291330814362, ([14, 6], 0.01, 4))
(1.1036016747951507, ([14, 6], 0.01, 5))
(1.1203435496091843, ([14, 8], 0.0005, 1))
(0.8073233327865601, ([14, 8], 0.0005, 2))
(2.094238469004631, ([14, 8], 0.0005, 3))
(1.775271439552307, ([14, 8], 0.0005, 4))
(2.404935669898987, ([14, 8], 0.0005, 5))
(1.4159321725368499, ([14, 8], 0.001, 1))
(1.1898524746894836, ([14, 8], 0.001, 2))
(2.573285910487175, ([14, 8], 0.001, 3))
(1.1744704412221907, ([14, 8], 0.001, 4))
(1.2157620251178742, ([14, 8], 0.001, 5))
(1.1673581302165985, ([14, 8], 0.0015, 1))
(0.858053325176239, ([14, 8], 0.0015, 2))
(1.1876795740127561, ([14, 8], 0.0015, 3))
(1.9035039782524108, ([14, 8], 0.0015, 4))
(1.1089856759309769, ([14, 8], 0.0015, 5))
(2.8235761404037474, ([14, 8], 0.002, 1))
(2.795626767158508, ([14, 8], 0.002, 2))
(1.896847814321518, ([14, 8], 0.002, 3))
(1.395948605298996, ([14, 8], 0.002, 4))
(0.8558111623525619, ([14, 8], 0.002, 5))
(1.7979543302059173, ([14, 8], 0.0025, 1))
(2.219499535918236, ([14, 8], 0.0025, 2))
(1.9477307960987091, ([14, 8], 0.0025, 3))
(1.0745397837162016, ([14, 8], 0.0025, 4))
(1.0224836036562919, ([14, 8], 0.0025, 5))
(1.4728861496448515, ([14, 8], 0.003, 1))
(2.009073199510574, ([14, 8], 0.003, 2))
(1.7834100902080536, ([14, 8], 0.003, 3))
(1.9261559784412383, ([14, 8], 0.003, 4))
(1.259766547858715, ([14, 8], 0.003, 5))
(0.8612598854899407, ([14, 8], 0.0035, 1))
(1.082924191713333, ([14, 8], 0.0035, 2))
(0.8641912002563477, ([14, 8], 0.0035, 3))
(1.4933540284633637, ([14, 8], 0.0035, 4))
(1.2394962072372437, ([14, 8], 0.0035, 5))
(0.9478281962871552, ([14, 8], 0.004, 1))
(1.7564044088125228, ([14, 8], 0.004, 2))
(1.637386441230774, ([14, 8], 0.004, 3))
(1.215402846097946, ([14, 8], 0.004, 4))
(2.1794567198753354, ([14, 8], 0.004, 5))
(1.8530774908065795, ([14, 8], 0.0045000000000000005, 1))
(0.8519076812267304, ([14, 8], 0.0045000000000000005, 2))
(1.311628262758255, ([14, 8], 0.0045000000000000005, 3))
(1.952812671661377, ([14, 8], 0.0045000000000000005, 4))
(1.8854174466133116, ([14, 8], 0.0045000000000000005, 5))
(2.3438635692596437, ([14, 8], 0.005000000000000001, 1))
(1.0370985255241394, ([14, 8], 0.005000000000000001, 2))
(1.2516806230545043, ([14, 8], 0.005000000000000001, 3))
(1.3041277618408202, ([14, 8], 0.005000000000000001, 4))
(1.4578805513679982, ([14, 8], 0.005000000000000001, 5))
(2.265415202140808, ([14, 8], 0.0055, 1))
(1.8512102680206297, ([14, 8], 0.0055, 2))
(2.7209744483232496, ([14, 8], 0.0055, 3))
(1.9760377645492553, ([14, 8], 0.0055, 4))
(0.9969598863124848, ([14, 8], 0.0055, 5))
(1.1585706770420074, ([14, 8], 0.006, 1))
(1.7820129268467426, ([14, 8], 0.006, 2))
(2.8534439661204813, ([14, 8], 0.006, 3))
(1.9726874561309813, ([14, 8], 0.006, 4))
(0.963957135438919, ([14, 8], 0.006, 5))
(1.749443799316883, ([14, 8], 0.006500000000000001, 1))
(1.1804172739982604, ([14, 8], 0.006500000000000001, 2))
(2.415406081199646, ([14, 8], 0.006500000000000001, 3))
(1.5889259099960327, ([14, 8], 0.006500000000000001, 4))
(0.9635531604290009, ([14, 8], 0.006500000000000001, 5))
(0.7898820385932922, ([14, 8], 0.007000000000000001, 1))
(1.0005376949906348, ([14, 8], 0.007000000000000001, 2))
(2.9965109035968784, ([14, 8], 0.007000000000000001, 3))
(1.8902625696659086, ([14, 8], 0.007000000000000001, 4))
(1.9945914268493652, ([14, 8], 0.007000000000000001, 5))
(2.343972255349159, ([14, 8], 0.0075, 1))
(2.2424220472574232, ([14, 8], 0.0075, 2))
(1.715297567844391, ([14, 8], 0.0075, 3))
(2.145154708623886, ([14, 8], 0.0075, 4))
(1.5241331413984298, ([14, 8], 0.0075, 5))
(1.2241252766847608, ([14, 8], 0.008, 1))
(2.3003428564071653, ([14, 8], 0.008, 2))
(2.181322960615158, ([14, 8], 0.008, 3))
(1.7707192066907882, ([14, 8], 0.008, 4))
(2.027004365682602, ([14, 8], 0.008, 5))
(2.5640792727470396, ([14, 8], 0.0085, 1))
(1.7360481605529785, ([14, 8], 0.0085, 2))
(1.574535855770111, ([14, 8], 0.0085, 3))
(1.2737828969955445, ([14, 8], 0.0085, 4))
(2.080001998305321, ([14, 8], 0.0085, 5))
(2.693089982867241, ([14, 8], 0.009000000000000001, 1))
(2.044354404568672, ([14, 8], 0.009000000000000001, 2))
(2.8847515854835506, ([14, 8], 0.009000000000000001, 3))
(1.2685848742723465, ([14, 8], 0.009000000000000001, 4))
(1.5009119737148287, ([14, 8], 0.009000000000000001, 5))
(2.1843418002128603, ([14, 8], 0.009500000000000001, 1))
(3.4752190158367156, ([14, 8], 0.009500000000000001, 2))
(1.1840057806968687, ([14, 8], 0.009500000000000001, 3))
(2.586457633972168, ([14, 8], 0.009500000000000001, 4))
(2.6828577146530153, ([14, 8], 0.009500000000000001, 5))
(1.3467000674307346, ([14, 8], 0.01, 1))
(2.5945127577781677, ([14, 8], 0.01, 2))
(1.3641797587871551, ([14, 8], 0.01, 3))
(3.6408550433814524, ([14, 8], 0.01, 4))
(1.5267090373337269, ([14, 8], 0.01, 5))
(1.560798834323883, ([14, 10], 0.0005, 1))
(2.056332361698151, ([14, 10], 0.0005, 2))
(1.428069774866104, ([14, 10], 0.0005, 3))
(0.6468211427927018, ([14, 10], 0.0005, 4))
(1.2316020157188177, ([14, 10], 0.0005, 5))
(1.7592997186481951, ([14, 10], 0.001, 1))
(1.3768543124198913, ([14, 10], 0.001, 2))
(1.551921610534191, ([14, 10], 0.001, 3))
(1.634267983585596, ([14, 10], 0.001, 4))
(1.25884996509552, ([14, 10], 0.001, 5))
(1.2143420339226723, ([14, 10], 0.0015, 1))
(2.827747611761093, ([14, 10], 0.0015, 2))
(1.3691275593489407, ([14, 10], 0.0015, 3))
(1.0554565999507903, ([14, 10], 0.0015, 4))
(2.130551517009735, ([14, 10], 0.0015, 5))
(1.3269937682151796, ([14, 10], 0.002, 1))
(1.422331397294998, ([14, 10], 0.002, 2))
(1.3810239553451538, ([14, 10], 0.002, 3))
(1.0732208776474, ([14, 10], 0.002, 4))
(0.9492233681678772, ([14, 10], 0.002, 5))
(1.0752712205648423, ([14, 10], 0.0025, 1))
(1.855388732433319, ([14, 10], 0.0025, 2))
(2.221109943151474, ([14, 10], 0.0025, 3))
(0.4620971760749817, ([14, 10], 0.0025, 4))
(1.1900136843323708, ([14, 10], 0.0025, 5))
(1.6999938860535622, ([14, 10], 0.003, 1))
(0.7421327173709868, ([14, 10], 0.003, 2))
(1.4083087906837464, ([14, 10], 0.003, 3))
(0.9922463581562042, ([14, 10], 0.003, 4))
(2.6674460621476173, ([14, 10], 0.003, 5))
(0.9690957382917403, ([14, 10], 0.0035, 1))
(1.4602487921714782, ([14, 10], 0.0035, 2))
(1.022079771757126, ([14, 10], 0.0035, 3))
(1.6402482644319534, ([14, 10], 0.0035, 4))
(1.0619451895952223, ([14, 10], 0.0035, 5))
(1.470470115661621, ([14, 10], 0.004, 1))
(2.2402025744915006, ([14, 10], 0.004, 2))
(1.5382963851690292, ([14, 10], 0.004, 3))
(2.306250107347965, ([14, 10], 0.004, 4))
(1.645722551703453, ([14, 10], 0.004, 5))
(1.5691641614437102, ([14, 10], 0.0045000000000000005, 1))
(2.3698751091957093, ([14, 10], 0.0045000000000000005, 2))
(0.8233104068040848, ([14, 10], 0.0045000000000000005, 3))
(1.0556457042694092, ([14, 10], 0.0045000000000000005, 4))
(0.8980677962303162, ([14, 10], 0.0045000000000000005, 5))
(1.7660525679588317, ([14, 10], 0.005000000000000001, 1))
(0.9387284356355667, ([14, 10], 0.005000000000000001, 2))
(1.552384649336338, ([14, 10], 0.005000000000000001, 3))
(2.2608836593031882, ([14, 10], 0.005000000000000001, 4))
(1.1666071076393127, ([14, 10], 0.005000000000000001, 5))
(1.8343434989452363, ([14, 10], 0.0055, 1))
(1.9247295901775359, ([14, 10], 0.0055, 2))
(2.8185587034225463, ([14, 10], 0.0055, 3))
(2.195759318768978, ([14, 10], 0.0055, 4))
(1.1343775272369385, ([14, 10], 0.0055, 5))
(2.16941688811779, ([14, 10], 0.006, 1))
(1.3282801926136016, ([14, 10], 0.006, 2))
(2.447843580007553, ([14, 10], 0.006, 3))
(1.8097654119729996, ([14, 10], 0.006, 4))
(1.2696761763095856, ([14, 10], 0.006, 5))
(2.2089040160179136, ([14, 10], 0.006500000000000001, 1))
(3.2496343717575074, ([14, 10], 0.006500000000000001, 2))
(1.0710668563842773, ([14, 10], 0.006500000000000001, 3))
(1.0915565643310547, ([14, 10], 0.006500000000000001, 4))
(1.7831198335289955, ([14, 10], 0.006500000000000001, 5))
(1.647735247015953, ([14, 10], 0.007000000000000001, 1))
(1.3272342488765716, ([14, 10], 0.007000000000000001, 2))
(1.0598112881183623, ([14, 10], 0.007000000000000001, 3))
(2.418229755073786, ([14, 10], 0.007000000000000001, 4))
(1.0794551610946654, ([14, 10], 0.007000000000000001, 5))
(0.9362268034219742, ([14, 10], 0.0075, 1))
(2.7730647563934325, ([14, 10], 0.0075, 2))
(1.497358641207218, ([14, 10], 0.0075, 3))
(1.6575773315429685, ([14, 10], 0.0075, 4))
(1.366553787946701, ([14, 10], 0.0075, 5))
(2.4213269934654233, ([14, 10], 0.008, 1))
(2.0612213503569365, ([14, 10], 0.008, 2))
(1.3776217550039291, ([14, 10], 0.008, 3))
(1.3432507816553116, ([14, 10], 0.008, 4))
(2.6796971530914306, ([14, 10], 0.008, 5))
(2.3839099571704865, ([14, 10], 0.0085, 1))
(1.5122422621250151, ([14, 10], 0.0085, 2))
(1.0953712449073791, ([14, 10], 0.0085, 3))
(1.8897202506661415, ([14, 10], 0.0085, 4))
(1.314906811773777, ([14, 10], 0.0085, 5))
(1.3345629471540452, ([14, 10], 0.009000000000000001, 1))
(1.5243410111665725, ([14, 10], 0.009000000000000001, 2))
(2.4250321300029754, ([14, 10], 0.009000000000000001, 3))
(2.2756485879421233, ([14, 10], 0.009000000000000001, 4))
(1.5234802398681642, ([14, 10], 0.009000000000000001, 5))
(1.4028940991163252, ([14, 10], 0.009500000000000001, 1))
(2.0145533621311187, ([14, 10], 0.009500000000000001, 2))
(0.9266387314796447, ([14, 10], 0.009500000000000001, 3))
(1.7453880295753479, ([14, 10], 0.009500000000000001, 4))
(2.688451819896698, ([14, 10], 0.009500000000000001, 5))
(3.326288707733154, ([14, 10], 0.01, 1))
(1.13345567882061, ([14, 10], 0.01, 2))
(1.7239792660474778, ([14, 10], 0.01, 3))
(1.0800655813217162, ([14, 10], 0.01, 4))
(1.3202890622615815, ([14, 10], 0.01, 5))
(1.1605210709571838, ([14, 12], 0.0005, 1))
(2.098221574783325, ([14, 12], 0.0005, 2))
(1.5116478935480118, ([14, 12], 0.0005, 3))
(1.6904767439365387, ([14, 12], 0.0005, 4))
(1.6859517008066178, ([14, 12], 0.0005, 5))
(1.0591583448648454, ([14, 12], 0.001, 1))
(1.043059742808342, ([14, 12], 0.001, 2))
(0.450617561340332, ([14, 12], 0.001, 3))
(0.6232143729925155, ([14, 12], 0.001, 4))
(1.4798683941364288, ([14, 12], 0.001, 5))
(1.7514919996857643, ([14, 12], 0.0015, 1))
(1.6868866980075836, ([14, 12], 0.0015, 2))
(1.7324773178100585, ([14, 12], 0.0015, 3))
(1.0900343537330628, ([14, 12], 0.0015, 4))
(1.164629348039627, ([14, 12], 0.0015, 5))
(1.1264375634491444, ([14, 12], 0.002, 1))
(1.5573159699440002, ([14, 12], 0.002, 2))
(1.030534389615059, ([14, 12], 0.002, 3))
(1.8272253751754761, ([14, 12], 0.002, 4))
(1.3428005576133728, ([14, 12], 0.002, 5))
(1.2610610038638115, ([14, 12], 0.0025, 1))
(1.6504171460866928, ([14, 12], 0.0025, 2))
(1.012244795560837, ([14, 12], 0.0025, 3))
(1.6259117156267167, ([14, 12], 0.0025, 4))
(2.047223155260086, ([14, 12], 0.0025, 5))
(1.460187965631485, ([14, 12], 0.003, 1))
(1.435009803235531, ([14, 12], 0.003, 2))
(1.679228489100933, ([14, 12], 0.003, 3))
(0.9204331655502319, ([14, 12], 0.003, 4))
(1.1469709159135817, ([14, 12], 0.003, 5))
(1.5288767755031585, ([14, 12], 0.0035, 1))
(1.731575401186943, ([14, 12], 0.0035, 2))
(1.1976820275783537, ([14, 12], 0.0035, 3))
(1.33363785302639, ([14, 12], 0.0035, 4))
(1.2895327047109604, ([14, 12], 0.0035, 5))
(1.560567151069641, ([14, 12], 0.004, 1))
(1.8427532885074611, ([14, 12], 0.004, 2))
(1.4088426308631896, ([14, 12], 0.004, 3))
(1.3483663800358774, ([14, 12], 0.004, 4))
(1.5399139650166034, ([14, 12], 0.004, 5))
(2.437699087768793, ([14, 12], 0.0045000000000000005, 1))
(1.2517252583503722, ([14, 12], 0.0045000000000000005, 2))
(1.962510848045349, ([14, 12], 0.0045000000000000005, 3))
(2.5317153320312498, ([14, 12], 0.0045000000000000005, 4))
(1.6952551543712615, ([14, 12], 0.0045000000000000005, 5))
(1.6359971896409988, ([14, 12], 0.005000000000000001, 1))
(2.1499547500610348, ([14, 12], 0.005000000000000001, 2))
(1.0769515798091889, ([14, 12], 0.005000000000000001, 3))
(1.805699384212494, ([14, 12], 0.005000000000000001, 4))
(1.6601515978574752, ([14, 12], 0.005000000000000001, 5))
(2.4142146915197373, ([14, 12], 0.0055, 1))
(2.0035394728183746, ([14, 12], 0.0055, 2))
(2.184882974624634, ([14, 12], 0.0055, 3))
(1.85891402977705, ([14, 12], 0.0055, 4))
(2.186171415567398, ([14, 12], 0.0055, 5))
(2.3040472090244295, ([14, 12], 0.006, 1))
(1.8044744767844676, ([14, 12], 0.006, 2))
(1.345565150976181, ([14, 12], 0.006, 3))
(1.7837765991687775, ([14, 12], 0.006, 4))
(1.938506766468287, ([14, 12], 0.006, 5))
